Molarity,NaCl,Sucrose,Arginine,pH,Buffer,Concentration (mg/mL),Formulation ID,Base Value,Predicted Value
2.361129018675109e-08,2.381645043373426e-10,3.6048463703646003e-09,2.2159289262829707e-08,4.123995736355474e-09,-4.46070913936625e-09,-1.0802643777300233e-08,32,3.012718037819096e-07,3.397460369258813e-07
2.248349132595357e-08,5.194880646174661e-10,9.153486090661676e-09,2.0323542444855262e-08,3.495074593147048e-09,-2.775969431293101e-09,5.474529113835045e-09,33,3.012718037819096e-07,3.5994544598368656e-07
2.3143216876007126e-08,4.6490441087170564e-10,8.855964276197312e-09,2.185890602358195e-08,3.793417217265679e-09,-3.1041752289188824e-09,-2.5172793254457643e-09,33,3.012718037819096e-07,3.537667580314687e-07
2.3440258531207987e-08,4.0304181282896843e-10,8.409665893981454e-09,2.2889491806847784e-08,4.057318174245954e-09,-3.4045429588869353e-09,-1.142012351348134e-08,33,3.012718037819096e-07,3.456469135286535e-07
2.001321544132635e-08,-5.022851856151164e-10,9.032898960579192e-09,1.7956460922361817e-08,3.869744481484283e-09,-3.6798297281191666e-09,8.597571692577082e-09,34,3.012718037819096e-07,3.5655958036650403e-07
2.0324649611481494e-08,-4.630439631149972e-10,8.944962877749348e-09,1.8964394564290312e-08,4.001686054102628e-09,-3.832985282502513e-09,5.2645330231029555e-09,34,3.012718037819096e-07,3.544760006670188e-07
2.0729655158214932e-08,-3.7571659193199693e-10,8.640077355789812e-09,2.0773457067650024e-08,4.2495230717672e-09,-4.116301297136783e-09,-2.47524497633537e-09,34,3.012718037819096e-07,3.486972535699274e-07
2.081429858305702e-08,-2.839316445783796e-10,8.19053776660693e-09,2.2162461002816042e-08,4.457290713182932e-09,-4.345533068996114e-09,-1.0989629736049628e-08,34,3.012718037819096e-07,3.412772973979484e-07
1.8386362275437604e-08,-4.972686779147725e-10,7.006165807100103e-09,1.730791979625778e-08,3.388211240000227e-09,-4.171941055634606e-09,8.592060060640094e-09,35,3.012718037819096e-07,3.51283313227796e-07
1.8669611508891965e-08,-4.5834815215886696e-10,6.9325354169721744e-09,1.8342398810497135e-08,3.5275396886944655e-09,-4.33158655071538e-09,5.241665864210899e-09,35,3.012718037819096e-07,3.4919562036830197e-07
1.903759465724945e-08,-3.7170918215542357e-10,6.683814700093855e-09,2.021469068676355e-08,3.798516026202698e-09,-4.619508104456223e-09,-2.4918477833666886e-09,35,3.012718037819096e-07,3.435233547822408e-07
1.9113782620023113e-08,-2.8061651247875897e-10,6.32208369662362e-09,2.1675104486395906e-08,4.038555916522966e-09,-4.841920737045945e-09,-1.0946505069146524e-08,35,3.012718037819096e-07,3.3635228818280396e-07
2.1313880274797773e-08,-7.393153244098857e-10,1.6447250997899024e-09,1.732473409096655e-08,1.6223826144045531e-09,-3.888675796240197e-09,8.397677052167368e-09,36,3.012718037819096e-07,3.4694721179338565e-07
2.175820849620434e-08,-6.990220878573737e-10,1.6203933392872915e-09,1.8329950525027384e-08,1.7977977674752226e-09,-4.049991431692294e-09,5.1440614204256306e-09,36,3.012718037819096e-07,3.451732018107798e-07
2.242824518598498e-08,-6.053251684887998e-10,1.5426140072653556e-09,2.010579552316568e-08,2.171024722405194e-09,-4.348384718723793e-09,-2.4178050229335846e-09,36,3.012718037819096e-07,3.401479683105846e-07
2.2755155494480964e-08,-5.020663334616025e-10,1.4329630492171223e-09,2.1428362005228732e-08,2.5446894176588656e-09,-4.5897487695827435e-09,-1.0743377554258653e-08,36,3.012718037819096e-07,3.335977810911923e-07
1.5383867512039345e-10,1.2220831067704558e-10,1.545285290945407e-09,8.93860281997434e-09,-9.84912128156705e-09,6.682231732338322e-09,1.0928393635464007e-08,37,3.012718037819096e-07,3.1979324296486205e-07
0.0,1.193561355382544e-10,1.547714090456667e-09,9.119680625569897e-09,-1.0465357899628892e-08,6.99374791427747e-09,6.531341686277394e-09,37,3.012718037819096e-07,3.1511828633440036e-07
-3.5446755047444734e-10,1.1160620748286622e-10,1.531662198034275e-09,9.209882150642533e-09,-1.1745447181522058e-08,7.567515472696857e-09,-3.288837604141509e-09,37,3.012718037819096e-07,3.043037174746281e-07
-7.360306487175125e-10,1.0084535550150486e-10,1.4884984982006312e-09,8.934622033527537e-09,-1.2987708456072964e-08,8.027074018870516e-09,-1.3657065957086478e-08,37,3.012718037819096e-07,2.924420386261328e-07
-2.130234912700849e-08,4.1092116969253206e-10,1.0474639886135607e-09,6.554516813142988e-09,7.785439548158115e-09,-8.490793981553666e-09,1.2451469132227202e-08,38,3.012718037819096e-07,2.9972847132518183e-07
-2.195617879480153e-08,3.9507794055142436e-10,1.0112492331712817e-09,6.364250369276562e-09,7.784672029201948e-09,-8.815962790787662e-09,7.1600116127091905e-09,38,3.012718037819096e-07,2.932149233812308e-07
-2.3013437225841274e-08,3.5654462806800443e-10,9.244946142765868e-10,5.762105802044322e-09,7.679877256009917e-09,-9.386465110433328e-09,-4.004820343577797e-09,38,3.012718037819096e-07,2.7959010340245604e-07
-2.3654737009413287e-08,3.1215553413119855e-10,8.260994791261808e-10,4.918901943055286e-09,7.4486799949065195e-09,-9.804048982974367e-09,-1.501477522424022e-08,38,3.012718037819096e-07,2.663040795165009e-07
3.242751313324893e-10,7.711443298653626e-10,6.971332807068468e-09,1.611393838181212e-08,2.9871617877574354e-09,-5.128000341805292e-09,1.0273754818414805e-08,39,3.012718037819096e-07,3.33585410696355e-07
2.6215332581269776e-10,7.45918017735877e-10,6.9065123028396385e-09,1.685818923476369e-08,3.16053105190544e-09,-5.402737565343529e-09,6.165560425818987e-09,39,3.012718037819096e-07,3.299679305754424e-07
1.169467410310795e-10,6.823828209164664e-10,6.68329293930761e-09,1.801158845799633e-08,3.493994703537344e-09,-5.919792831457779e-09,-3.071717938217315e-09,39,3.012718037819096e-07,3.2126849867502334e-07
-4.3641432187221226e-11,6.068329761235246e-10,6.3554334079715095e-09,1.8631281619528355e-08,3.784336386406176e-09,-6.350881336602042e-09,-1.2889286966954026e-08,39,3.012718037819096e-07,3.1136587843619586e-07
-5.586175498866782e-10,4.1626063342626945e-10,-1.253312284977465e-09,1.481791988573132e-08,1.6361553046508324e-08,-4.905270852370391e-09,9.182920067040776e-09,40,3.012718037819096e-07,3.3533325672738174e-07
-6.67188561887452e-10,3.9567720016337893e-10,-1.2347750002948115e-09,1.588049946733648e-08,1.662459277317237e-08,-5.144968281812811e-09,5.448769169964247e-09,40,3.012718037819096e-07,3.32574410548551e-07
-8.853178430804313e-10,3.4781105643180937e-10,-1.188345587271865e-09,1.7853902891444384e-08,1.7171180054766414e-08,-5.57739305085389e-09,-2.8031702564299657e-09,40,3.012718037819096e-07,3.2619047104691604e-07
-1.0865381191123988e-09,2.950646680849606e-10,-1.1334580359140455e-09,1.946621199899683e-08,1.7702349695389086e-08,-5.911801657948636e-09,-1.1404024614562998e-08,40,3.012718037819096e-07,3.191996077168424e-07
2.346318752798464e-08,-1.8362661621246475e-10,-1.4124518572204352e-09,-5.319912991270311e-09,1.9987291839916225e-08,-6.710280087299316e-09,7.97897929538321e-09,41,3.012718037819096e-07,3.3907499089319113e-07
2.3333240696465732e-08,-2.1587750182372926e-10,-1.5389846044600636e-09,-7.901099762918953e-09,1.9305657898297556e-08,-7.226078792477986e-09,-4.326073283948212e-09,41,3.012718037819096e-07,3.227025884310439e-07
2.2793000971778667e-08,-2.4001965400924884e-10,-1.6494753491898133e-09,-1.0265265479553223e-08,1.8441241776948727e-08,-7.631469898532502e-09,-1.666639773297031e-08,41,3.012718037819096e-07,3.060534184163819e-07
1.7675383741262475e-08,3.8594577334074196e-10,-9.905487461907467e-09,1.3290847678838046e-08,1.3745318884718464e-08,-3.920816670071887e-09,4.652282723166398e-09,42,3.012718037819096e-07,3.371952784512564e-07
1.7994356480500847e-08,3.052414298489547e-10,-9.323089682004253e-09,1.5787656675631415e-08,1.4112616325596441e-08,-4.217460648589894e-09,-2.3225701609494897e-09,42,3.012718037819096e-07,3.336085542019436e-07
1.809314708629854e-08,2.2158428804202963e-10,-8.643378423074704e-09,1.8025208991820836e-08,1.452578854583936e-08,-4.442093120604052e-09,-9.736285327715087e-09,42,3.012718037819096e-07,3.293157758225165e-07
2.293471435369924e-08,-2.710991618463088e-10,6.656149365615629e-09,1.8067619837380505e-08,3.6307757193282037e-09,-3.5366917696489974e-09,8.419094113926147e-09,43,3.012718037819096e-07,3.57172366240364e-07
2.332700901504819e-08,-2.4603580384749105e-10,6.5873127131075264e-09,1.908979457836863e-08,3.769779796595902e-09,-3.679863440228192e-09,5.1678231067965595e-09,43,3.012718037819096e-07,3.552876237477507e-07
2.3866005236043517e-08,-1.909937615460342e-10,6.352256678098441e-09,2.0928759675103716e-08,4.03686070374967e-09,-3.9449940346051056e-09,-2.412827624789506e-09,43,3.012718037819096e-07,3.499068706539643e-07
2.4036996477357677e-08,-1.3400708393972912e-10,6.008424404475945e-09,2.2347060018114604e-08,4.269016852169089e-09,-4.159889577259351e-09,-1.0787109981653137e-08,43,3.012718037819096e-07,3.428522948911747e-07
1.8483646108382963e-08,-4.341041468067208e-10,-3.9280890212699725e-09,1.2273924240997402e-08,1.1563058973126015e-08,-3.2251807110583853e-09,7.982358511085363e-09,44,3.012718037819096e-07,3.4398741773636624e-07
1.8719131084181677e-08,-3.94641425334761e-10,-3.841847967890107e-09,1.3491185819073238e-08,1.166888661471119e-08,-3.3934404148587756e-09,4.805735793274011e-09,44,3.012718037819096e-07,3.4232681328506603e-07
1.9027089215319796e-08,-3.0805881393113584e-10,-3.6290786967424e-09,1.588440453491572e-08,1.197857927220681e-08,-3.702599710931059e-09,-2.3748756722138347e-09,44,3.012718037819096e-07,3.381472639105335e-07
1.9095048981479663e-08,-2.1852605625979835e-10,-3.3809620068097153e-09,1.802671459851932e-08,1.2394315485259762e-08,-3.9498180100647405e-09,-1.0051078839623522e-08,44,3.012718037819096e-07,3.3318749793441054e-07
1.9487431729976736e-08,3.905953720174602e-10,3.1137763095960938e-09,1.3955729185870985e-08,9.382629503550477e-09,-2.2671524797835776e-09,8.61108086909234e-09,45,3.012718037819096e-07,3.539458942722301e-07
1.969785278162743e-08,3.551267642768496e-10,3.0386640917401135e-09,1.5046157344954854e-08,9.410868675774133e-09,-2.4413850480315253e-09,5.198283372252468e-09,45,3.012718037819096e-07,3.515773717645039e-07
1.993968108590878e-08,2.775667339973885e-10,2.8514832724168506e-09,1.7157702411343384e-08,9.605902176360495e-09,-2.778207904989945e-09,-2.5461481110899014e-09,45,3.012718037819096e-07,3.457797834458566e-07
1.992591577556009e-08,1.976719832650225e-10,2.6312653844242337e-09,1.9004731786551884e-08,9.970000963404068e-09,-3.071509523436517e-09,-1.0859792424777678e-08,45,3.012718037819096e-07,3.390700877269007e-07
9.073675540259097e-09,-2.3199199126952834e-09,-7.791335849687138e-09,-6.010219409974118e-08,1.4507272314719958e-08,-5.489822528883069e-09,1.6590931218237583e-08,46,3.012718037819096e-07,2.6574041046411953e-07
8.705189017917564e-09,-2.3545151345134207e-09,-7.972138173247198e-09,-6.318742068859449e-08,1.3468142434298107e-08,-5.84946851287163e-09,9.134877126019523e-09,46,3.012718037819096e-07,2.5321646985091807e-07
7.89629691148729e-09,-2.3816291286907557e-09,-8.253126529050583e-09,-6.852404684611705e-08,1.1243112330567991e-08,-6.532442957705021e-09,-5.673410912412004e-09,46,3.012718037819096e-07,2.2904655664998945e-07
7.058886423916052e-09,-2.3510584147995564e-09,-8.405043214376057e-09,-7.232739618199181e-08,9.010275108456725e-09,-7.110493012111334e-09,-1.9128027731241826e-08,46,3.012718037819096e-07,2.080189467597618e-07
1.9787858056366475e-08,-4.181490306029166e-10,5.287973109901182e-09,1.3723091977406008e-08,7.916313747686172e-09,-1.9924865920019044e-09,8.558979582742813e-09,47,3.012718037819096e-07,3.5413538463340743e-07
1.9998780999466868e-08,-3.7977232364109863e-10,5.165622255556813e-09,1.4768259021135302e-08,7.917991324966679e-09,-2.1631242945276626e-09,5.1737649572072545e-09,47,3.012718037819096e-07,3.517533257220737e-07
2.0236023823601883e-08,-2.95794599836758e-10,4.860993576991667e-09,1.6793657027428304e-08,8.084198173131328e-09,-2.4971223942546807e-09,-2.524244457993568e-09,47,3.012718037819096e-07,3.459295149309778e-07
2.0210689218102876e-08,-2.092301890055547e-10,4.502869029295907e-09,1.8567383896901287e-08,8.453900546705758e-09,-2.793590628861168e-09,-1.0806688863031707e-08,47,3.012718037819096e-07,3.39197136792017e-07
1.7442264476780807e-08,4.226567279788788e-10,-1.0141322083558475e-08,1.2021870832806036e-08,1.3589723927704551e-08,-3.754598841189199e-09,7.754133380499231e-09,48,3.012718037819096e-07,3.386065322029314e-07
1.7675383741262475e-08,3.8594577334074196e-10,-9.905487461907467e-09,1.3290847678838046e-08,1.3745318884718464e-08,-3.920816670071887e-09,4.652282723166398e-09,48,3.012718037819096e-07,3.371952784512564e-07
1.7994356480500847e-08,3.052414298489547e-10,-9.323089682004253e-09,1.5787656675631415e-08,1.4112616325596441e-08,-4.217460648589894e-09,-2.3225701609494897e-09,48,3.012718037819096e-07,3.336085542019436e-07
1.809314708629854e-08,2.2158428804202963e-10,-8.643378423074704e-09,1.8025208991820836e-08,1.452578854583936e-08,-4.442093120604052e-09,-9.736285327715087e-09,48,3.012718037819096e-07,3.293157758225165e-07
-1.6758104410250413e-08,2.1418340787344634e-10,4.429798828399971e-09,-8.021488393088874e-09,-1.1387835791473584e-08,-9.688146614128282e-09,1.3099570740430501e-08,49,3.012718037819096e-07,2.7315978154967234e-07
-1.726523052216685e-08,1.834975922515573e-10,4.451631481885848e-09,-8.735943856738027e-09,-1.149295301926795e-08,-9.799527021478348e-09,7.415814802679784e-09,49,3.012718037819096e-07,2.6602909323907563e-07
-1.806625889653297e-08,1.195657701121772e-10,4.4491887542584065e-09,-1.00497915671178e-08,-1.1632542649309085e-08,-9.910736742932395e-09,-4.313866478198048e-09,49,3.012718037819096e-07,2.5186736197218985e-07
-1.8520380432388146e-08,5.750656822163981e-11,4.386431869783893e-09,-1.1104080185490607e-08,-1.1669673205712608e-08,-9.864813491577413e-09,-1.5556776722191868e-08,49,3.012718037819096e-07,2.3900001818255447e-07
-2.9678684863370455e-08,5.548487915005066e-10,-6.789461401181901e-09,-2.278960652470876e-08,2.9101845773233495e-09,-1.5495623784917885e-08,1.373985239457971e-08,50,3.012718037819096e-07,2.4372331297113414e-07
-2.9734395714787546e-08,5.711613447440936e-10,-6.7784373306138775e-09,-2.4154362672197375e-08,2.39546405946407e-09,-1.5686044548768708e-08,7.486427940717804e-09,50,3.012718037819096e-07,2.3537161686046804e-07
-2.9465851298740407e-08,5.931684414971242e-10,-6.690337186021887e-09,-2.641937202407637e-08,1.3815309241023037e-09,-1.5860851022702e-08,-4.783238251138324e-09,50,3.012718037819096e-07,2.2002685336483002e-07
-2.87178387044786e-08,5.99408363815034e-10,-6.52268627403434e-09,-2.7888471454191222e-08,4.717632336323391e-10,-1.574867751973699e-08,-1.573220873176622e-08,50,3.012718037819096e-07,2.0773309269514958e-07
1.758387382126287e-09,-9.447219319937356e-10,-7.3178898937482775e-09,-6.84073928027948e-08,-1.1216178838040685e-08,5.85231332036499e-09,1.2427299029230631e-08,51,3.012718037819096e-07,2.33423620047054e-07
1.6874180303581114e-09,-9.725399142299668e-10,-7.358361183603582e-09,-7.060365055459876e-08,-1.1241823917653805e-08,6.217081583114002e-09,6.641337533473484e-09,51,3.012718037819096e-07,2.2564126535876907e-07
1.6410208646069263e-09,-1.0101663047990034e-09,-7.352926256569891e-09,-7.372826141954307e-08,-1.1039252782214935e-08,6.988208882059765e-09,-4.437783634188696e-09,51,3.012718037819096e-07,2.1233264313126067e-07
1.7235582805250527e-09,-1.0210077113206477e-09,-7.234524064716871e-09,-7.49312831408309e-08,-1.0520685256698391e-08,7.748266207717886e-09,-1.3964921025984553e-08,51,3.012718037819096e-07,2.0307120707060116e-07
-3.540489094338386e-08,-2.959545561812991e-10,4.153705886286633e-09,7.382381227160983e-10,-2.1829440105389802e-08,-6.8106390786168324e-09,1.2151772512883544e-08,52,3.012718037819096e-07,2.539745956202241e-07
-3.5796728383363855e-08,-3.2473528185423533e-10,4.193354688038828e-09,1.5731314692410668e-10,-2.1973945812313534e-08,-6.916948941401508e-09,6.832193162970538e-09,52,3.012718037819096e-07,2.4744230636090994e-07
-3.6034691767501565e-08,-3.750819684980937e-10,4.229889548183826e-09,-1.0848367985645225e-09,-2.2001612416399398e-08,-7.049876448689321e-09,-4.043358046235857e-09,52,3.012718037819096e-07,2.3491223588420466e-07
-3.553334271170634e-08,-4.1175509361348735e-10,4.2072258252081125e-09,-2.329905415093301e-09,-2.1685800818279582e-08,-7.0663244053788886e-09,-1.4336647510674279e-08,52,3.012718037819096e-07,2.2411525365237182e-07
-2.7307309966579386e-08,3.9826018141931553e-10,-5.800329110619415e-09,-4.24629532852395e-10,-1.9579875158362045e-08,1.3774667302768664e-08,1.1403494295902913e-08,53,3.012718037819096e-07,2.737360817935872e-07
-2.7672190784991495e-08,4.43912237798161e-10,-5.782094435758372e-09,-8.681326690485205e-10,-2.0158614129212244e-08,1.4138961719391902e-08,6.491275915604395e-09,53,3.012718037819096e-07,2.678649216356934e-07
-2.7997691578555513e-08,5.281880365334474e-10,-5.692765973583806e-09,-1.8237728642075794e-09,-2.1151274816068066e-08,1.4696560072059445e-08,-3.726124496565104e-09,53,3.012718037819096e-07,2.5610492216152244e-07
-2.7763075505600202e-08,5.962699199725666e-10,-5.541365507678433e-09,-2.79086876403285e-09,-2.1847547551191043e-08,1.4981662214150453e-08,-1.3623796924044043e-08,53,3.012718037819096e-07,2.4528308166348603e-07
-2.395377643813716e-08,-3.3007754599460754e-10,-5.191057061068208e-09,-1.2573912019703482e-10,-7.575631070612013e-10,2.5029598083596597e-08,1.2044471920951226e-08,54,3.012718037819096e-07,3.079876605139992e-07
-2.456380284342112e-08,-3.03145806555311e-10,-5.1139852285688924e-09,-1.1090722935234782e-09,-1.0457215850918335e-09,2.554378105549673e-08,6.876604810661623e-09,54,3.012718037819096e-07,3.015564618909073e-07
-2.548329158090954e-08,-2.439425746343133e-10,-4.918379464717675e-09,-3.0365824566874023e-09,-1.6279266968247656e-09,2.624118906191893e-08,-3.917255427111824e-09,54,3.012718037819096e-07,2.8828561464294297e-07
-2.593035131596959e-08,-1.8252913637778345e-10,-4.684486194642673e-09,-4.755273361711723e-09,-2.170894004100961e-09,2.6443123937723068e-08,-1.4430067248591925e-08,54,3.012718037819096e-07,2.75561326458238e-07
1.2471979931129588e-08,-3.5745303837490167e-10,-1.9530680115726227e-09,1.4922991656424562e-08,1.5194243057016545e-09,-5.991636239331168e-09,8.503283339832644e-09,55,3.012718037819096e-07,3.303873257257193e-07
1.266161036225e-08,-3.2931287447352023e-10,-1.9438224845720563e-09,1.6044691791740936e-08,1.689221906124068e-09,-6.1740184214761635e-09,5.114555285724598e-09,55,3.012718037819096e-07,3.283347293472275e-07
1.2912871517525203e-08,-2.6652934710146536e-10,-1.904604650717582e-09,1.8124824529908595e-08,2.0530759591374734e-09,-6.476590730950255e-09,-2.5343427020612938e-09,55,3.012718037819096e-07,3.2318050835765024e-07
1.2974937325223144e-08,-2.0034317660223937e-10,-1.8413118651123533e-09,1.9820114858819783e-08,2.420476568386139e-09,-6.671793894565555e-09,-1.0698910328651243e-08,55,3.012718037819096e-07,3.1707497326940725e-07
1.877268342316991e-08,-5.491529308923935e-10,-4.3109911997960204e-10,1.5139712639175225e-09,1.4596181707193684e-08,-3.5984450641792792e-09,1.0768676648161757e-08,56,3.012718037819096e-07,3.423446197093012e-07
1.9141902454977496e-08,-5.369936377888e-10,-4.408405953406973e-10,1.6099258161092712e-09,1.4633488775208497e-08,-3.885200424651627e-09,6.423793756873739e-09,56,3.012718037819096e-07,3.382178799272975e-07
1.965721901821626e-08,-5.029839362679011e-10,-4.621034991309294e-10,1.6318011624723652e-09,1.468728667437308e-08,-4.451101809980049e-09,-3.251620614143804e-09,56,3.012718037819096e-07,3.285803007774486e-07
1.9836744725083098e-08,-4.5897794913389425e-10,-4.839477994267872e-10,1.429997425613314e-09,1.4712903519576026e-08,-4.959531215727015e-09,-1.3423997858533352e-08,56,3.012718037819096e-07,3.17924994629361e-07
2.171863969193581e-08,-8.673810110718006e-10,9.161469338140629e-09,1.826121886563831e-08,2.5529585278874697e-09,-2.638933143450618e-09,8.754350762067313e-09,57,3.012718037819096e-07,3.5821412681305667e-07
2.2182797998498207e-08,-8.282698384838421e-10,9.07892208261567e-09,1.9157026390972888e-08,2.7129913297432904e-09,-2.8064444998890443e-09,5.400544531727665e-09,57,3.012718037819096e-07,3.5616937177709443e-07
2.2881037387508478e-08,-7.346915524575365e-10,8.783399918167803e-09,2.0667219646748582e-08,3.037214033133207e-09,-3.1416082263288083e-09,-2.484385175314961e-09,57,3.012718037819096e-07,3.5027998981336635e-07
2.3218813425325138e-08,-6.285820179018903e-10,8.340619094927409e-09,2.1684631267183504e-08,3.3419555116467197e-09,-3.448819937765066e-09,-1.12675420300283e-08,57,3.012718037819096e-07,3.425128790952971e-07
1.6955916387729665e-08,1.259426785775476e-09,4.420822852113511e-09,7.414784725997627e-09,1.2494008466950689e-08,-1.5585748687957581e-09,1.0340766691194563e-08,58,3.012718037819096e-07,3.525989548228754e-07
1.728716380505099e-08,1.2354642810909342e-09,4.36677137631488e-09,7.813580498565257e-09,1.2472871696538748e-08,-1.8251963926748994e-09,6.245449878344383e-09,58,3.012718037819096e-07,3.488679089251399e-07
1.77739129163847e-08,1.1660695512667534e-09,4.212182668121046e-09,8.369216199634843e-09,1.2470741078158633e-08,-2.379974967165455e-09,-3.0526355356519966e-09,58,3.012718037819096e-07,3.398313156926581e-07
1.7989776729574696e-08,1.0740622675290714e-09,4.009399378487065e-09,8.56335404043861e-09,1.2525431053684349e-08,-2.9166876067139796e-09,-1.3038020479966821e-08,58,3.012718037819096e-07,3.2947911916494256e-07
1.962836316112535e-08,2.023337646711011e-10,5.335506706016603e-09,1.521610340273934e-08,8.47726124523362e-09,-1.8231353510443124e-09,8.779329121738763e-09,59,3.012718037819096e-07,3.5708756583239006e-07
1.9844389716614944e-08,1.9446984488342255e-10,5.213600657661858e-09,1.622802210328681e-08,8.474928250410405e-09,-2.0012077083440476e-09,5.31575712638319e-09,59,3.012718037819096e-07,3.5454176377280617e-07
2.0094358764842157e-08,1.7613516766939532e-10,4.909164249013525e-09,1.814898727838273e-08,8.626389368289714e-09,-2.354186628774549e-09,-2.5808746245873107e-09,59,3.012718037819096e-07,3.4829177735674523e-07
2.0084077435483647e-08,1.5588617612408222e-10,4.55030891779985e-09,1.9777212522540687e-08,8.973825107057285e-09,-2.673462707050655e-09,-1.1100480307070805e-08,59,3.012718037819096e-07,3.410391709267937e-07
-1.7074611251504402e-08,2.5423197509750316e-10,2.50493337856036e-09,1.5341674987736042e-09,1.087198381862708e-09,2.032351561046821e-08,1.1893728972816417e-08,60,3.012718037819096e-07,3.21794968347984e-07
-1.7687376653668907e-08,2.355015796332972e-10,2.4924180719668604e-09,8.944667465833792e-10,9.365004374674756e-10,2.0925305536332238e-08,6.902651024951208e-09,60,3.012718037819096e-07,3.1597127052517514e-07
-1.8713668628561258e-08,1.9431699997019597e-10,2.446353409692363e-09,-4.25338767897083e-10,5.918359789816633e-10,2.1878837605950223e-08,-3.767758236037913e-09,60,3.012718037819096e-07,3.034763821440078e-07
-1.939294971365115e-08,1.515957717712848e-10,2.376554882136435e-09,-1.690507958769237e-09,2.1757127651198976e-10,2.2422409400882375e-08,-1.4469596434980704e-08,60,3.012718037819096e-07,2.908868810058106e-07
0.0,-5.912942302548344e-10,2.0143954202558282e-09,-6.702194086115896e-09,1.911857831715355e-08,-9.675547231879195e-09,1.30682990887286e-08,61,3.012718037819096e-07,3.1850404105979766e-07
-1.3623797501004928e-10,-6.043728506816629e-10,2.0863544686656785e-09,-7.45311478803672e-09,1.9238383953010698e-08,-9.951367899148992e-09,7.502550776462958e-09,61,3.012718037819096e-07,3.119539994671715e-07
-4.1753309088191646e-10,-6.173707271943679e-10,2.222773237435125e-09,-8.862489159792338e-09,1.934783475836894e-08,-1.0391623457045947e-08,-4.202269726093523e-09,61,3.012718037819096e-07,2.9835112561670555e-07
-6.851795804056939e-10,-6.123210263916035e-10,2.3379658718146274e-09,-1.0036231901959618e-08,1.9279229664204992e-08,-1.0648241982081967e-08,-1.569786619915524e-08,61,3.012718037819096e-07,2.852091586279351e-07
-8.541061393948165e-09,-1.3603500950861427e-10,8.264372777768997e-10,1.286378725562427e-08,1.8263540842054718e-09,1.220106243141324e-08,8.152509670853458e-09,62,3.012718037819096e-07,3.2846485809832614e-07
-8.69119439096041e-09,-1.1233536481563852e-10,8.026498405474769e-10,1.3904650594414986e-08,2.029720788196461e-09,1.273810673522632e-08,4.966373514383687e-09,62,3.012718037819096e-07,3.2690977549890244e-07
-8.932898861891834e-09,-6.2562929715864e-11,7.429304003704975e-10,1.5756362889742438e-08,2.32700314334066e-09,1.366361299067561e-08,-2.3744752001535363e-09,62,3.012718037819096e-07,3.223917762142776e-07
-9.07754356898423e-09,-1.3748566764780124e-11,6.72200667419709e-10,1.7155319133517972e-08,2.4554799255114944e-09,1.4316247622548752e-08,-1.0387034662597556e-08,62,3.012718037819096e-07,3.1639272433256094e-07
-1.6924768703695352e-08,8.711797529649402e-11,-5.985261294297696e-09,1.4130948508221483e-08,-1.4074534301214914e-08,1.1260444275351636e-08,9.854927376413062e-09,63,3.012718037819096e-07,2.996206776179843e-07
-1.724383513441481e-08,8.564309450383942e-11,-5.952839668122149e-09,1.4687608959411885e-08,-1.4776308083128313e-08,1.1545910684589515e-08,5.79247450347742e-09,63,3.012718037819096e-07,2.95410458138227e-07
-1.7695862164472173e-08,8.086894919557751e-11,-5.8345720016412635e-09,1.5547503299596928e-08,-1.613928008417804e-08,1.1978789086773468e-08,-3.056568876532328e-09,63,3.012718037819096e-07,2.8615268199065177e-07
-1.7865282938600834e-08,7.408028951018715e-11,-5.6558599414726045e-09,1.600465733762084e-08,-1.7339083306742143e-08,1.219350387201609e-08,-1.2133859584034818e-08,63,3.012718037819096e-07,2.765499595102063e-07
-7.243431528692871e-09,-2.2070579592634927e-10,4.280353593658327e-09,1.5129731207541638e-08,3.1471829699652796e-09,-7.101013695172735e-09,9.566643157101083e-09,64,3.012718037819096e-07,3.18830563690384e-07
-7.430703168242722e-09,-2.0934967343169969e-10,4.220365848669137e-09,1.6185043986484256e-08,3.3034024120363497e-09,-7.349493886894476e-09,5.666997253944645e-09,64,3.012718037819096e-07,3.1565806655447505e-07
-7.73820465252553e-09,-1.8257449436036585e-10,4.040275088048706e-09,1.8081575958777156e-08,3.6025112574089573e-09,-7.77187543270003e-09,-2.9290278911998673e-09,64,3.012718037819096e-07,3.083744836153586e-07
-7.931879744802392e-09,-1.5264156737555453e-10,3.795980554808107e-09,1.9541728338818503e-08,3.861002711189449e-09,-8.060674274241939e-09,-1.1863817618847164e-08,64,3.012718037819096e-07,3.0046150218145857e-07
2.1856347995946086e-08,1.7759920409594198e-10,-1.5575809698632545e-09,-3.3731033368977032e-09,-9.99970428763426e-09,-6.0234336655513045e-09,1.1903268297803338e-08,65,3.012718037819096e-07,3.1425519701980845e-07
2.2035554970154046e-08,1.8146035800724703e-10,-1.595644968252423e-09,-3.96422313584767e-09,-9.997126877003753e-09,-5.953795236411216e-09,6.981702185912867e-09,65,3.012718037819096e-07,3.0895973107846867e-07
2.2072579109390295e-08,1.859431458395018e-10,-1.6618839110870341e-09,-5.14060751860742e-09,-9.998973837532993e-09,-5.7500290397834786e-09,-3.6941661739142898e-09,65,3.012718037819096e-07,2.9728466555621414e-07
